# impl_a independent odd-order exact enumerator n=17 tau=29
# columns	canonical	oriented	S	r	c	d	d_unused	a	a_unused	sign	pair_orbits	orbit_sha256	A_per_orbit	A_checked	A_tree_nodes	prefilter_survivors	exact_calls	completion_nodes	verdict	witness_R	witness_C	witness_D	witness_A	seconds
5,9,7,7	7,7,9,5	28	7	7	9	0	5	0	0	41071	3eec5a8e0d761fff2f3cb9bc7d0561649af602788a808ec7f1644252b3f1e51f	6188	254147348	35	1	1	0	UNSAT					0.123331
5,9,7,8	5,9,8,7	29	5	9	8	0	7	0	0	32658	9b15bf2e5985d1507ff168826f215f2ebea0a891a417de1cd0a31ba47bb9f4bb	19448	635132784	27789	1349	1349	0	UNSAT					0.107647
5,9,7,9	5,9,9,7	30	5	9	9	0	7	0	0	32658	9b15bf2e5985d1507ff168826f215f2ebea0a891a417de1cd0a31ba47bb9f4bb	19448	635132784	27789	1349	1349	0	UNSAT					0.115232
5,9,7,10	7,10,9,5	31	7	10	9	0	5	0	0	81992	6ba7a6bc91109216d876be899f248349102d1d28287fb4a89223118cb18566ae	6188	507366496	350680	20637	20637	57	UNSAT					0.310558
5,9,7,11	7,11,9,5	32	7	11	9	0	5	0	0	52248	750880e5cafa59c3c26d0b46a75a98ca95a8985a448df3a7dbc5b4443f1c9bd9	6188	323310624	4569326	308651	308651	365	UNSAT					0.470867
5,9,7,12	7,12,9,5	33	7	12	9	0	5	0	0	26124	b2b714a43e39ed720463ac2bcfb7f2d2748f225c519321c273c28d1891a7ec25	6188	161655312	32577020	2837018	2837018	0	UNSAT					2.856273
5,9,8,8	5,9,8,8	30	5	9	8	0	8	0	1	18378	54d89adae31b87c8f680f00c33aa3036f0faaea2d495b533eb12a27950f4605d	24310	446769180	1272080	85168	85168	0	UNSAT					0.132609
5,9,8,9	5,9,8,9	31	5	9	8	0	9	0	0	32658	9b15bf2e5985d1507ff168826f215f2ebea0a891a417de1cd0a31ba47bb9f4bb	24310	793915980	86402340	8089872	8089872	150	UNSAT					8.182521
5,9,8,10	5,9,8,10	32	5	9	8	0	10	0	0	32658	9b15bf2e5985d1507ff168826f215f2ebea0a891a417de1cd0a31ba47bb9f4bb	19448	635132784	758403082	99310554	99310554	177	UNSAT					97.098250
5,9,8,11	5,9,8,11	33	5	9	8	0	11	0	0	32658	9b15bf2e5985d1507ff168826f215f2ebea0a891a417de1cd0a31ba47bb9f4bb	12376	404175408	1633853822	250991790	250991790	0	UNSAT					243.044105
5,9,8,12	5,9,8,12	34	5	9	8	0	12	0	0	32658	9b15bf2e5985d1507ff168826f215f2ebea0a891a417de1cd0a31ba47bb9f4bb	6188	202087704	692457634	81999256	81999256	0	UNSAT					81.662247
5,9,9,9	5,9,9,9	32	5	9	9	0	9	0	1	18378	54d89adae31b87c8f680f00c33aa3036f0faaea2d495b533eb12a27950f4605d	24310	446769180	49806710	4645837	4645837	1855	UNSAT					4.588574
5,9,9,10	5,9,9,10	33	5	9	9	0	10	0	0	32658	9b15bf2e5985d1507ff168826f215f2ebea0a891a417de1cd0a31ba47bb9f4bb	19448	635132784	758403082	99310554	99310554	1426	UNSAT					96.173290
5,9,9,11	5,9,9,11	34	5	9	9	0	11	0	0	32658	9b15bf2e5985d1507ff168826f215f2ebea0a891a417de1cd0a31ba47bb9f4bb	12376	404175408	1633853822	250991790	250991790	194	UNSAT					245.072111
5,9,10,10	7,7,8,12	34	7	7	8	0	12	0	0	41071	3eec5a8e0d761fff2f3cb9bc7d0561649af602788a808ec7f1644252b3f1e51f	6188	254147348	1294396661	171631859	171631859	1244	UNSAT					180.452604
5,10,6,6	6,6,10,5	27	6	6	10	0	5	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	6188	103395292	0	0	0	0	UNSAT					0.052573
5,10,6,7	5,10,7,6	28	5	10	7	0	6	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	12376	323310624	671	27	27	0	UNSAT					0.081273
5,10,6,8	5,10,8,6	29	5	10	8	0	6	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	12376	323310624	671	27	27	0	UNSAT					0.078443
5,10,6,9	5,10,9,6	30	5	10	9	0	6	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	12376	323310624	671	27	27	0	UNSAT					0.077398
5,10,6,10	5,10,10,6	31	5	10	10	0	6	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	12376	323310624	671	27	27	0	UNSAT					0.088794
5,10,6,11	6,11,10,5	32	6	11	10	0	5	0	0	33320	4040d378887e89b41e6a72928fa5de2ba1e46909662d9ab373d4dd11f8f21c96	6188	206184160	5285	246	246	0	UNSAT					0.113523
5,10,6,12	6,12,10,5	33	6	12	10	0	5	0	0	16660	c221a0228eb60554db03bf29bd8eff553793528ba2f5711042bff4b62f03d1af	6188	103092080	26930	1488	1488	0	UNSAT					0.057361
5,10,7,7	5,10,7,7	29	5	10	7	0	7	0	1	14700	4803a79e0977cdef080fd56b164ebc28295199c00e9baf835538f197dfb2c19d	19448	285885600	224285	13448	13448	0	UNSAT					0.055964
5,10,7,8	5,10,8,7	30	5	10	8	0	7	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	19448	508059552	348660	20890	20890	0	UNSAT					0.104254
5,10,7,9	5,10,9,7	31	5	10	9	0	7	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	19448	508059552	348660	20890	20890	0	UNSAT					0.109355
5,10,7,10	5,10,7,10	32	5	10	7	0	10	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	19448	508059552	2111001194	343185748	343185748	0	UNSAT					328.533768
5,10,7,11	5,10,7,11	33	5	10	7	0	11	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	12376	323310624	1535612938	227441564	227441564	0	UNSAT					219.216434
5,10,7,12	5,10,7,12	34	5	10	7	0	12	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	6188	161655312	35640516	2837018	2837018	0	UNSAT					2.939478
5,10,8,8	5,10,8,8	31	5	10	8	0	8	0	1	14700	4803a79e0977cdef080fd56b164ebc28295199c00e9baf835538f197dfb2c19d	24310	357357000	25537415	2206891	2206891	0	UNSAT					2.225958
5,10,8,9	5,10,8,9	32	5	10	8	0	9	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	24310	635074440	758695301	99302367	99302367	68	UNSAT					94.639239
5,10,8,10	5,10,8,10	33	5	10	8	0	10	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	19448	508059552	2111001194	343185748	343185748	136	UNSAT					326.529947
5,10,8,11	5,10,8,11	34	5	10	8	0	11	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	12376	323310624	1535612938	227441564	227441564	26	UNSAT					223.222097
5,10,9,9	5,10,9,9	33	5	10	9	0	9	0	1	14700	4803a79e0977cdef080fd56b164ebc28295199c00e9baf835538f197dfb2c19d	24310	357357000	427208647	55714010	55714010	1139	UNSAT					54.239279
5,10,9,10	5,10,9,10	34	5	10	9	0	10	0	0	26124	8af6e558b3862caf55cf22601a8589a881accb766f30fe1669640d9c1488e6eb	19448	508059552	2111001194	343185748	343185748	1048	UNSAT					329.590835
5,11,6,6	5,11,6,6	28	5	11	6	0	6	0	1	9604	c26fe14c0e55475cc91558c425d6b6e428ef7466eaeecea59e63b3c205f8925e	12376	118859104	4199	196	196	0	UNSAT					0.032492
5,11,6,7	5,11,7,6	29	5	11	7	0	6	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	12376	206184160	5341	246	246	0	UNSAT					0.056594
5,11,6,8	5,11,8,6	30	5	11	8	0	6	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	12376	206184160	5341	246	246	0	UNSAT					0.055055
5,11,6,9	5,11,9,6	31	5	11	9	0	6	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	12376	206184160	5341	246	246	0	UNSAT					0.055584
5,11,6,10	5,11,10,6	32	5	11	10	0	6	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	12376	206184160	5341	246	246	0	UNSAT					0.055453
5,11,6,11	5,11,6,11	33	5	11	6	0	11	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	12376	206184160	98523209	9728793	9728793	0	UNSAT					9.685382
5,11,6,12	5,11,6,12	34	5	11	6	0	12	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	6188	103092080	29588	1488	1488	0	UNSAT					0.056971
5,11,7,7	5,11,7,7	30	5	11	7	0	7	0	1	9604	c26fe14c0e55475cc91558c425d6b6e428ef7466eaeecea59e63b3c205f8925e	19448	186778592	2598419	185551	185551	0	UNSAT					0.194237
5,11,7,8	5,11,8,7	31	5	11	8	0	7	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	19448	324003680	4277902	310372	310372	0	UNSAT					0.364503
5,11,7,9	5,11,9,7	32	5	11	9	0	7	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	19448	324003680	4277902	310372	310372	0	UNSAT					0.356272
5,11,7,10	5,11,7,10	33	5	11	7	0	10	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	19448	324003680	1438912858	227938049	227938049	0	UNSAT					217.433056
5,11,7,11	5,11,7,11	34	5	11	7	0	11	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	12376	206184160	98523209	9728793	9728793	0	UNSAT					9.877059
5,11,8,8	5,11,8,8	32	5	11	8	0	8	0	1	9604	c26fe14c0e55475cc91558c425d6b6e428ef7466eaeecea59e63b3c205f8925e	24310	233473240	177481252	20763509	20763509	0	UNSAT					19.861197
5,11,8,9	5,11,8,9	33	5	11	8	0	9	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	24310	405004600	1549550754	251515522	251515522	196	UNSAT					237.716570
5,11,8,10	5,11,8,10	34	5	11	8	0	10	0	0	16660	97a25bc2f60a05c2b5df5544d6df5a3aad92412cecac4a16353717dd4ca43fc0	19448	324003680	1438912858	227938049	227938049	151	UNSAT					219.770932
5,11,9,9	5,11,9,9	34	5	11	9	0	9	0	1	9604	c26fe14c0e55475cc91558c425d6b6e428ef7466eaeecea59e63b3c205f8925e	24310	233473240	890577408	145036274	145036274	806	UNSAT					137.892833
5,12,6,6	5,12,6,6	29	5	12	6	0	6	0	1	4804	4c0d3f8cf7838684ee227d0573e2f6b90dfce66075d4b8b659210ef442cb4759	12376	59454304	17799	983	983	0	UNSAT					0.016844
5,12,6,7	5,12,7,6	30	5	12	7	0	6	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	12376	103116832	27018	1488	1488	0	UNSAT					0.033001
5,12,6,8	5,12,8,6	31	5	12	8	0	6	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	12376	103116832	27018	1488	1488	0	UNSAT					0.031971
5,12,6,9	5,12,9,6	32	5	12	9	0	6	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	12376	103116832	27018	1488	1488	0	UNSAT					0.029882
5,12,6,10	5,12,10,6	33	5	12	10	0	6	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	12376	103116832	27018	1488	1488	0	UNSAT					0.029544
5,12,6,11	5,12,6,11	34	5	12	6	0	11	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	12376	103116832	27018	1488	1488	0	UNSAT					0.029998
5,12,7,7	5,12,7,7	31	5	12	7	0	7	0	1	4804	4c0d3f8cf7838684ee227d0573e2f6b90dfce66075d4b8b659210ef442cb4759	19448	93428192	17526317	1633457	1633457	0	UNSAT					1.621120
5,12,7,8	5,12,8,7	32	5	12	8	0	7	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	19448	162040736	29694448	2844536	2844536	8	UNSAT					2.819396
5,12,7,9	5,12,9,7	33	5	12	9	0	7	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	19448	162040736	29694448	2844536	2844536	21	UNSAT					2.796616
5,12,7,10	5,12,7,10	34	5	12	7	0	10	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	19448	162040736	29694448	2844536	2844536	14	UNSAT					2.816933
5,12,8,8	5,12,8,8	33	5	12	8	0	8	0	1	4804	4c0d3f8cf7838684ee227d0573e2f6b90dfce66075d4b8b659210ef442cb4759	24310	116785240	326493246	47382484	47382484	90	UNSAT					44.991178
5,12,8,9	5,12,8,9	34	5	12	8	0	9	0	0	8332	e7481bb52d28c4ba9498279c2fc120f0a9d83173ba88ced40070de46d037f04c	24310	202550920	563191850	82182861	82182861	176	UNSAT					78.637435
6,6,6,6	6,6,6,6	24	6	6	6	0	6	0	1	9653	49ed7fafba85b7c5c4ef8ffd94fd16a993a5741072d62584d04300a03c00c740	12376	119465528	0	0	0	0	UNSAT					0.032325
6,6,6,7	6,6,7,6	25	6	6	7	0	6	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	0	0	0	0	UNSAT					0.049525
6,6,6,8	6,6,8,6	26	6	6	8	0	6	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	0	0	0	0	UNSAT					0.054744
6,6,6,9	6,6,9,6	27	6	6	9	0	6	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	0	0	0	0	UNSAT					0.049585
6,6,6,10	6,6,10,6	28	6	6	10	0	6	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	0	0	0	0	UNSAT					0.052527
6,6,6,11	6,6,6,11	29	6	6	6	0	11	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	8450372	701584	701584	0	UNSAT					0.763296
6,6,6,12	6,6,6,12	30	6	6	6	0	12	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	6188	103395292	46713812	4892803	4892803	0	UNSAT					4.765575
6,6,7,7	6,6,7,7	26	6	6	7	0	7	0	1	9653	49ed7fafba85b7c5c4ef8ffd94fd16a993a5741072d62584d04300a03c00c740	19448	187731544	172	6	6	0	UNSAT					0.029433
6,6,7,8	6,6,8,7	27	6	6	8	0	7	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	19448	324956632	172	6	6	0	UNSAT					0.051054
6,6,7,9	6,6,9,7	28	6	6	9	0	7	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	19448	324956632	172	6	6	0	UNSAT					0.052365
6,6,7,10	6,6,7,10	29	6	6	7	0	10	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	19448	324956632	676044	47710	47710	10	UNSAT					0.091380
6,6,7,11	6,6,7,11	30	6	6	7	0	11	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	8450372	701584	701584	39	UNSAT					0.740119
6,6,7,12	6,6,7,12	31	6	6	7	0	12	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	6188	103395292	46713812	4892803	4892803	0	UNSAT					5.181603
6,6,8,8	6,6,8,8	28	6	6	8	0	8	0	1	9653	49ed7fafba85b7c5c4ef8ffd94fd16a993a5741072d62584d04300a03c00c740	24310	234664430	3267	164	164	0	UNSAT					0.030239
6,6,8,9	6,6,8,9	29	6	6	8	0	9	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	24310	406195790	52233	3165	3165	35	UNSAT					0.054515
6,6,8,10	6,6,8,10	30	6	6	8	0	10	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	19448	324956632	676044	47710	47710	195	UNSAT					0.103749
6,6,8,11	6,6,8,11	31	6	6	8	0	11	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	8450372	701584	701584	348	UNSAT					0.773125
6,6,8,12	6,6,8,12	32	6	6	8	0	12	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	6188	103395292	46713812	4892803	4892803	0	UNSAT					4.997028
6,6,9,9	6,6,9,9	30	6	6	9	0	9	0	1	9653	49ed7fafba85b7c5c4ef8ffd94fd16a993a5741072d62584d04300a03c00c740	24310	234664430	40896	2582	2582	401	UNSAT					0.033263
6,6,9,10	6,6,9,10	31	6	6	9	0	10	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	19448	324956632	676044	47710	47710	1121	UNSAT					0.107940
6,6,9,11	6,6,9,11	32	6	6	9	0	11	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	8450372	701584	701584	302	UNSAT					0.761270
6,6,9,12	6,6,9,12	33	6	6	9	0	12	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	6188	103395292	46713812	4892803	4892803	6	UNSAT					4.997762
6,6,10,10	6,6,10,10	32	6	6	10	0	10	0	1	9653	49ed7fafba85b7c5c4ef8ffd94fd16a993a5741072d62584d04300a03c00c740	19448	187731544	472139	34782	34782	1549	UNSAT					0.066344
6,6,10,11	6,6,10,11	33	6	6	10	0	11	0	0	16709	c182274ba7fe99b027b1c8ea916f5051babd877714befee54afb1233c9edaca8	12376	206790584	8450372	701584	701584	170	UNSAT					0.760303
6,6,11,11	6,6,11,11	34	6	6	11	0	11	0	1	9653	49ed7fafba85b7c5c4ef8ffd94fd16a993a5741072d62584d04300a03c00c740	12376	119465528	5122862	446645	446645	0	UNSAT					0.471404
6,7,6,7	6,7,7,6	26	6	7	7	0	6	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	12376	646621248	201	7	7	0	UNSAT					0.175500
6,7,6,8	6,7,8,6	27	6	7	8	0	6	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	12376	646621248	201	7	7	0	UNSAT					0.163999
6,7,6,9	6,7,9,6	28	6	7	9	0	6	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	12376	646621248	201	7	7	0	UNSAT					0.172375
6,7,6,10	6,7,10,6	29	6	7	10	0	6	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	12376	646621248	201	7	7	0	UNSAT					0.159179
6,7,6,11	6,11,7,6	30	6	11	7	0	6	0	0	33320	4040d378887e89b41e6a72928fa5de2ba1e46909662d9ab373d4dd11f8f21c96	12376	412368320	17641417	1381257	1381257	16	UNSAT					1.507899
6,7,6,12	6,12,7,6	31	6	12	7	0	6	0	0	16660	c221a0228eb60554db03bf29bd8eff553793528ba2f5711042bff4b62f03d1af	12376	206184160	94574873	9728793	9728793	32	UNSAT					9.693340
6,7,7,7	6,7,7,7	27	6	7	7	0	7	0	1	29400	4a5db29f51bf953d23a4d3a35a2b5dec18d79a7e77156d925d6a675e6d4aa183	19448	571771200	14677	691	691	0	UNSAT					0.091530
6,7,7,8	6,7,8,7	28	6	7	8	0	7	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	19448	1016119104	17912	826	826	0	UNSAT					0.170270
6,7,7,9	6,7,9,7	29	6	7	9	0	7	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	19448	1016119104	17912	826	826	18	UNSAT					0.157007
6,7,7,10	6,7,7,10	30	6	7	7	0	10	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	19448	1016119104	310268631	33463208	33463208	150	UNSAT					33.551056
6,7,7,11	6,7,7,11	31	6	7	7	0	11	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	12376	646621248	1210959080	166004061	166004061	75	UNSAT					165.176575
6,7,7,12	6,7,7,12	32	6	7	7	0	12	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	6188	323310624	1590232032	227439509	227439509	0	UNSAT					226.345938
6,7,7,13	6,7,7,13	33	6	7	7	0	13	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	2380	124350240	89114117	6268544	6268544	0	UNSAT					6.526879
6,7,8,8	6,7,8,8	29	6	7	8	0	8	0	1	29400	4a5db29f51bf953d23a4d3a35a2b5dec18d79a7e77156d925d6a675e6d4aa183	24310	714714000	458546	28566	28566	37	UNSAT					0.113803
6,7,8,9	6,7,8,9	30	6	7	8	0	9	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	24310	1270148880	21613294	1676002	1676002	680	UNSAT					1.821948
6,7,8,10	6,7,8,10	31	6	7	8	0	10	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	19448	1016119104	310268631	33463208	33463208	3139	UNSAT					33.506374
6,7,8,11	6,7,8,11	32	6	7	8	0	11	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	12376	646621248	1210959080	166004061	166004061	985	UNSAT					164.245482
6,7,8,12	6,7,8,12	33	6	7	8	0	12	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	6188	323310624	1590232032	227439509	227439509	12	UNSAT					224.491177
6,7,9,9	6,7,9,9	31	6	7	9	0	9	0	1	29400	4a5db29f51bf953d23a4d3a35a2b5dec18d79a7e77156d925d6a675e6d4aa183	24310	714714000	13149580	1027422	1027422	6831	UNSAT					1.145471
6,7,9,10	6,7,9,10	32	6	7	9	0	10	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	19448	1016119104	310268631	33463208	33463208	14376	UNSAT					32.800918
6,7,9,11	6,7,9,11	33	6	7	9	0	11	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	12376	646621248	1210959080	166004061	166004061	2757	UNSAT					163.676726
6,7,10,10	6,7,10,10	33	6	7	10	0	10	0	1	29400	4a5db29f51bf953d23a4d3a35a2b5dec18d79a7e77156d925d6a675e6d4aa183	19448	571771200	174111273	19018848	19018848	9467	UNSAT					18.718935
6,7,10,11	6,7,10,11	34	6	7	10	0	11	0	0	52248	92aaa45aaed584f5730f34bb1ac3a1ebc47d3e64c12a2ac0853d9ef471a85ee9	12376	646621248	1210959080	166004061	166004061	1707	UNSAT					164.622568
6,8,6,8	6,8,8,6	28	6	8	8	0	6	0	0	65310	6f1f8968ea5af7beb4b5f261a8db20605da137c4e124786e6099c5ed9257828c	12376	808276560	6099	262	262	0	UNSAT					0.220162
6,8,6,9	6,8,9,6	29	6	8	9	0	6	0	0	65310	6f1f8968ea5af7beb4b5f261a8db20605da137c4e124786e6099c5ed9257828c	12376	808276560	6099	262	262	0	UNSAT					0.194800
6,8,6,10	6,10,8,6	30	6	10	8	0	6	0	0	52248	d3d042f131808ac7e213543d0e368bf1d6ca7bd775e0016bf2e6aee3ef2fcc9a	12376	646621248	1406700	89610	89610	0	UNSAT					0.274146
6,8,6,11	6,11,8,6	31	6	11	8	0	6	0	0	33320	4040d378887e89b41e6a72928fa5de2ba1e46909662d9ab373d4dd11f8f21c96	12376	412368320	17641417	1381257	1381257	94	UNSAT					1.494765
6,8,6,12	6,12,8,6	32	6	12	8	0	6	0	0	16660	c221a0228eb60554db03bf29bd8eff553793528ba2f5711042bff4b62f03d1af	12376	206184160	94574873	9728793	9728793	119	UNSAT					9.719657
6,8,7,7	7,7,8,6	28	7	7	8	0	6	0	0	41071	3eec5a8e0d761fff2f3cb9bc7d0561649af602788a808ec7f1644252b3f1e51f	12376	508294696	10346	485	485	0	UNSAT					0.132953
6,8,7,8	6,8,8,7	29	6	8	8	0	7	0	0	65310	6f1f8968ea5af7beb4b5f261a8db20605da137c4e124786e6099c5ed9257828c	19448	1270148880	682967	40641	40641	0	UNSAT					0.226924
6,8,7,9	6,8,9,7	30	6	8	9	0	7	0	0	65310	6f1f8968ea5af7beb4b5f261a8db20605da137c4e124786e6099c5ed9257828c	19448	1270148880	682967	40641	40641	155	UNSAT					0.256180
6,8,7,10	7,10,8,6	31	7	10	8	0	6	0	0	81992	6ba7a6bc91109216d876be899f248349102d1d28287fb4a89223118cb18566ae	12376	1014732992	340601202	33413793	33413793	3769	UNSAT					33.950282
6,8,7,11	7,11,8,6	32	7	11	8	0	6	0	0	52248	750880e5cafa59c3c26d0b46a75a98ca95a8985a448df3a7dbc5b4443f1c9bd9	12376	646621248	1306488362	166004061	166004061	12101	UNSAT					161.723962
6,8,7,12	7,12,8,6	33	7	12	8	0	6	0	0	26124	b2b714a43e39ed720463ac2bcfb7f2d2748f225c519321c273c28d1891a7ec25	12376	323310624	1518242370	227441564	227441564	198	UNSAT					216.532133
6,8,8,8	6,8,8,8	30	6	8	8	0	8	0	1	36750	79d186e0c0dff47f477d6aa6c38b497d9f80c54764c3c3a044ad9ed99ec5e06b	24310	893392500	29932898	2398992	2398992	285	UNSAT					2.462360
6,8,8,9	6,8,8,9	31	6	8	8	0	9	0	0	65310	6f1f8968ea5af7beb4b5f261a8db20605da137c4e124786e6099c5ed9257828c	24310	1587686100	985057141	117275206	117275206	6107	UNSAT					116.576700
6,8,8,10	6,8,8,10	32	6	8	8	0	10	0	0	65310	6f1f8968ea5af7beb4b5f261a8db20605da137c4e124786e6099c5ed9257828c	19448	1270148880	3732712992	572003760	572003760	13295	UNSAT					545.854615
6,8,8,11	6,8,8,11	33	6	8	8	0	11	0	0	65310	6f1f8968ea5af7beb4b5f261a8db20605da137c4e124786e6099c5ed9257828c	12376	808276560	4480199434	722454904	722454904	3854	UNSAT					697.888314
6,8,9,9	6,8,9,9	32	6	8	9	0	9	0	1	36750	79d186e0c0dff47f477d6aa6c38b497d9f80c54764c3c3a044ad9ed99ec5e06b	24310	893392500	555825240	65866934	65866934	33540	UNSAT					63.950897
6,8,9,10	6,8,9,10	33	6	8	9	0	10	0	0	65310	6f1f8968ea5af7beb4b5f261a8db20605da137c4e124786e6099c5ed9257828c	19448	1270148880	3732712992	572003760	572003760	57012	UNSAT					547.792890
